crypto,timestamp,open,high,low,close
ADA/USD,2025-10-15 10:00:00,0.699706,0.700246,0.696895,0.699319
ADA/USD,2025-10-15 10:15:00,0.69922,0.699902,0.69418,0.695807
ADA/USD,2025-10-15 10:30:00,0.695774,0.695774,0.692342,0.69467
ADA/USD,2025-10-15 10:45:00,0.694675,0.695461,0.692918,0.694196
ADA/USD,2025-10-15 11:00:00,0.693749,0.695962,0.692415,0.692483
ADA/USD,2025-10-15 11:15:00,0.692545,0.692867,0.686765,0.692533
ADA/USD,2025-10-15 11:30:00,0.691987,0.695453,0.690923,0.695368
ADA/USD,2025-10-15 11:45:00,0.695106,0.695106,0.690588,0.690722
ADA/USD,2025-10-15 12:00:00,0.690634,0.6939,0.690411,0.690985
ADA/USD,2025-10-15 12:15:00,0.690931,0.691884,0.684879,0.686034
ADA/USD,2025-10-15 12:30:00,0.685965,0.688226,0.684823,0.687654
ADA/USD,2025-10-15 12:45:00,0.688028,0.690431,0.687453,0.690051
ADA/USD,2025-10-15 13:00:00,0.689921,0.69028,0.684725,0.686136
ADA/USD,2025-10-15 13:15:00,0.686292,0.688813,0.685072,0.686452
ADA/USD,2025-10-15 13:30:00,0.686127,0.692856,0.684002,0.686895
ADA/USD,2025-10-15 13:45:00,0.687422,0.688237,0.674219,0.686988
ADA/USD,2025-10-15 14:00:00,0.687163,0.694121,0.686818,0.691162
ADA/USD,2025-10-15 14:15:00,0.691398,0.693253,0.688903,0.689756
ADA/USD,2025-10-15 14:30:00,0.689951,0.690206,0.68275,0.684092
ADA/USD,2025-10-15 14:45:00,0.68396,0.68396,0.676068,0.679823
ADA/USD,2025-10-15 15:00:00,0.67999,0.683363,0.675641,0.679234
ADA/USD,2025-10-15 15:15:00,0.679571,0.683047,0.676221,0.678058
ADA/USD,2025-10-15 15:30:00,0.677921,0.679534,0.672014,0.674067
ADA/USD,2025-10-15 15:45:00,0.673736,0.67383,0.668711,0.672813
ADA/USD,2025-10-15 16:00:00,0.672773,0.674556,0.669958,0.67217
ADA/USD,2025-10-15 16:15:00,0.672181,0.675409,0.669227,0.673746
ADA/USD,2025-10-15 16:30:00,0.673824,0.675023,0.67119,0.672074
ADA/USD,2025-10-15 16:45:00,0.672139,0.675597,0.670683,0.671603
ADA/USD,2025-10-15 17:00:00,0.671708,0.671711,0.665,0.665326
ADA/USD,2025-10-15 17:15:00,0.665045,0.669551,0.664285,0.66758
ADA/USD,2025-10-15 17:30:00,0.667065,0.670873,0.66509,0.669842
ADA/USD,2025-10-15 17:45:00,0.669868,0.6738,0.669868,0.673666
ADA/USD,2025-10-15 18:00:00,0.67449,0.674745,0.670377,0.671609
ADA/USD,2025-10-15 18:15:00,0.671843,0.675096,0.67143,0.673559
ADA/USD,2025-10-15 18:30:00,0.673464,0.674744,0.671444,0.672608
ADA/USD,2025-10-15 18:45:00,0.672687,0.676634,0.671641,0.675981
ADA/USD,2025-10-15 19:00:00,0.675964,0.675964,0.671554,0.672366
ADA/USD,2025-10-15 19:15:00,0.67233,0.675363,0.671454,0.67459
ADA/USD,2025-10-15 19:30:00,0.674431,0.675065,0.669545,0.671358
ADA/USD,2025-10-15 19:45:00,0.670902,0.671503,0.666855,0.669408
ADA/USD,2025-10-15 20:00:00,0.66959,0.671718,0.668882,0.670354
ADA/USD,2025-10-15 20:15:00,0.670375,0.672854,0.666947,0.667208
ADA/USD,2025-10-15 20:30:00,0.666594,0.669825,0.657504,0.669288
ADA/USD,2025-10-15 20:45:00,0.669397,0.670507,0.664524,0.664718
ADA/USD,2025-10-15 21:00:00,0.664805,0.666573,0.658384,0.663221
ADA/USD,2025-10-15 21:15:00,0.663228,0.667422,0.6608,0.666668
ADA/USD,2025-10-15 21:30:00,0.666481,0.668911,0.664741,0.666038
ADA/USD,2025-10-15 21:45:00,0.66618,0.666544,0.660102,0.662381
ADA/USD,2025-10-15 22:00:00,0.662732,0.666825,0.662046,0.666825
ADA/USD,2025-10-15 22:15:00,0.666718,0.66841,0.665671,0.666258
ADA/USD,2025-10-15 22:30:00,0.666258,0.668565,0.665831,0.667519
ADA/USD,2025-10-15 22:45:00,0.667519,0.667846,0.66273,0.664335
ADA/USD,2025-10-15 23:00:00,0.664205,0.666337,0.663859,0.666337
BTC/USD,2025-10-13 17:30:00,114645.99,114802.43,114500.01,114551.02
BTC/USD,2025-10-13 17:45:00,114560.0,115150.0,114308.44,115112.35
BTC/USD,2025-10-13 18:00:00,115112.34,115191.61,114801.46,114857.18
BTC/USD,2025-10-13 18:15:00,114857.18,115431.78,114845.91,115368.36
BTC/USD,2025-10-13 18:30:00,115365.99,115475.0,115053.51,115298.81
BTC/USD,2025-10-13 18:45:00,115297.39,115378.14,115101.0,115251.43
BTC/USD,2025-10-13 19:00:00,115251.69,115372.0,115167.96,115372.0
BTC/USD,2025-10-13 19:15:00,115371.99,115829.68,115305.12,115697.74
BTC/USD,2025-10-13 19:30:00,115696.49,115829.17,115576.36,115798.41
